City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
451,Bagotville,AU,-28.9833,153.4167,54.86,99,100,3.8,overcast clouds
452,Kon Tum,VN,14.35,108.0,71.11,98,100,2.24,overcast clouds
453,Songadh,IN,21.1667,73.5667,76.51,91,99,17.47,overcast clouds
454,Cessnock,AU,-32.8333,151.35,55.98,82,100,5.77,moderate rain
455,Teahupoo,PF,-17.8333,-149.2667,76.96,77,14,15.5,few clouds
456,Zeya,RU,53.75,127.2667,52.57,95,100,1.3,overcast clouds
457,Jiuquan,CN,39.7432,98.5174,80.64,50,0,5.73,clear sky
458,Emba,KZ,48.8264,58.1442,81.39,31,77,6.87,broken clouds
459,Huarmey,PE,-10.0681,-78.1522,68.25,70,15,9.89,few clouds
460,Inhambane,MZ,-23.865,35.3833,67.98,94,0,4.61,clear sky
461,Sergeyevka,KZ,53.88,67.4158,67.82,66,36,2.48,scattered clouds
462,Yeniseysk,RU,58.4497,92.1703,49.24,78,0,3.67,clear sky
463,Kargasok,RU,59.0556,80.8572,51.01,71,8,6.31,clear sky
464,Agadez,NE,19.75,10.25,94.57,14,10,10.76,clear sky
465,Matadi,CD,-5.8167,13.45,76.21,63,84,7.14,broken clouds
466,Salinopolis,BR,-0.6136,-47.3561,81.48,76,100,10.33,overcast clouds
467,Krasnoselkup,RU,65.7,82.4667,47.79,74,96,4.63,overcast clouds
468,Freeport,US,40.6576,-73.5832,92.3,53,20,13.8,few clouds
469,Idrija,SI,46.0028,14.0306,76.84,50,99,2.93,overcast clouds
470,Thiruvananthapuram,IN,8.4833,76.9167,82.38,78,40,9.22,mist
471,Maniitsoq,GL,65.4167,-52.9,43.99,82,98,10.69,overcast clouds
472,Havre,FR,49.5833,0.3333,79.2,36,0,11.5,clear sky
473,Talnakh,RU,69.4865,88.3972,49.17,68,90,4.05,overcast clouds
474,Tessalit,ML,20.1986,1.0114,100.13,19,24,5.03,few clouds
475,Seoul,KR,37.5683,126.9778,74.59,97,40,1.14,mist
476,Katobu,ID,-4.9408,122.5276,73.85,97,66,4.05,broken clouds
477,Bradford,GB,53.7939,-1.7521,78.24,42,0,9.22,clear sky
478,Oktyabrskoye,RU,43.0645,44.7417,66.34,93,0,4.47,clear sky
479,Bac Lieu,VN,9.285,105.7244,78.53,88,100,6.73,overcast clouds
480,Lensk,RU,60.7253,114.9278,57.45,87,100,3.62,overcast clouds
481,Fort-Shevchenko,KZ,44.5086,50.263,83.95,49,11,7.54,few clouds
482,Beloha,MG,-25.1667,45.05,66.34,56,0,9.95,clear sky
483,Launceston,AU,-41.45,147.1667,48.15,94,75,5.75,broken clouds
484,Pasaje,EC,-3.3333,-79.8167,78.51,59,83,8.84,broken clouds
485,Bone,DE,51.9669,12.1396,75.81,34,71,7.0,broken clouds
486,Menongue,AO,-14.6585,17.691,60.08,19,3,4.27,clear sky
487,Barkly West,ZA,-28.5354,24.5215,56.48,24,62,11.36,broken clouds
488,Maiduguri,NG,11.8464,13.1603,75.88,79,63,11.79,broken clouds
489,Apatity,RU,67.5641,33.4031,51.53,77,64,11.68,broken clouds
490,Viransehir,TR,37.2353,39.7631,84.74,51,0,13.31,clear sky
491,Chipinge,ZW,-20.1883,32.6236,55.76,73,0,5.17,clear sky
492,Balagansk,RU,54.0103,103.0544,51.57,91,14,1.25,few clouds
493,Kiruna,SE,67.8557,20.2251,49.12,66,100,18.41,overcast clouds
494,Bartica,GY,6.4,-58.6167,86.32,84,57,3.89,light rain
495,Hobyo,SO,5.3505,48.5268,76.46,80,63,25.93,broken clouds
496,Ulaanbaatar,MN,47.9077,106.8832,57.33,77,75,2.24,broken clouds
497,Tukrah,LY,32.5341,20.5791,80.49,71,0,6.71,clear sky
498,Zitose,MK,41.4208,21.2906,59.22,91,70,1.32,broken clouds
499,Angoche,MZ,-16.2325,39.9086,72.46,74,0,7.99,clear sky
500,Necochea,AR,-38.5473,-58.7368,58.93,57,0,15.05,clear sky
501,La Ronge,CA,55.1001,-105.2842,79.02,53,40,6.91,scattered clouds
502,Vincennes,FR,48.85,2.4333,83.89,31,0,9.22,clear sky
503,Raipur,IN,21.2333,81.6333,75.99,91,100,13.49,overcast clouds
504,Arvika,SE,59.6553,12.5852,68.61,74,0,5.99,clear sky
505,Port Macquarie,AU,-31.4333,152.9167,51.89,79,100,6.22,light rain
506,Wad Rawah,SD,15.1603,33.1397,82.15,66,17,15.48,few clouds
507,Roald,NO,62.5833,6.1333,62.17,94,75,9.22,broken clouds
508,Bridlington,GB,54.0831,-0.1919,70.9,84,14,9.24,few clouds
509,Kasungu,MW,-13.0333,33.4833,62.35,49,0,4.32,clear sky
510,Lashio,MM,22.9333,97.75,69.6,100,99,1.39,heavy intensity rain
511,Leh,IN,34.1667,77.5833,69.87,36,100,6.13,overcast clouds
512,Banjar,ID,-8.19,114.9675,75.9,92,54,3.36,broken clouds
513,Ozark,US,37.0209,-93.206,89.42,39,0,1.99,clear sky
514,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,57.87,76,13,4.97,few clouds
515,Fez,MA,34.0372,-4.9998,97.05,17,40,9.22,scattered clouds
516,General Salgado,BR,-20.6483,-50.3606,69.64,41,0,8.12,clear sky
517,Khilok,RU,51.3674,110.4676,51.22,92,15,4.9,few clouds
518,Lata,PT,40.1629,-8.3327,64.04,82,0,3.53,clear sky
519,Shu,KZ,43.5983,73.7614,69.3,51,3,1.83,clear sky
520,Boras,SE,57.721,12.9401,62.83,83,6,4.09,clear sky
521,Geraldton,AU,-28.7667,114.6,48.61,81,0,12.66,clear sky
522,Tahe,CN,52.3333,124.7333,50.11,97,79,3.42,broken clouds
523,Ambilobe,MG,-13.2,49.05,64.83,74,1,5.46,clear sky
524,Mawlaik,MM,23.6333,94.4167,77.02,95,74,0.58,broken clouds
525,Semiletka,RU,55.3603,54.6153,57.47,74,37,2.13,scattered clouds
526,Ulladulla,AU,-35.35,150.4667,57.13,68,100,6.85,overcast clouds
527,Hamilton,US,39.1834,-84.5333,86.65,56,0,10.36,clear sky
528,San Clemente,US,33.427,-117.612,105.17,65,0,5.99,clear sky
529,Gulabpura,IN,25.9,74.6667,79.23,84,100,8.1,overcast clouds
530,Tombouctou,ML,20.0,-3.0,103.55,21,5,5.17,clear sky
531,Petrodvorets,RU,59.885,29.8958,67.98,76,100,9.53,overcast clouds
532,Pavlovsk,RU,50.4578,40.1081,73.26,58,94,15.28,overcast clouds
533,Karratha,AU,-20.7377,116.8463,63.01,24,2,15.52,clear sky
534,Roebourne,AU,-20.7833,117.1333,63.19,24,2,16.73,clear sky
535,Bekhtery,UA,46.251,32.2927,77.31,50,98,17.74,overcast clouds
536,Buckeye,US,33.3703,-112.5838,103.8,30,68,4.61,broken clouds
537,Sovetskiy,RU,61.3614,63.5842,55.83,98,100,4.38,overcast clouds
538,Nurmijarvi,FI,60.4641,24.8073,65.62,85,0,8.05,clear sky
539,Uzhur,RU,55.3036,89.8339,56.52,97,73,4.29,broken clouds
540,Kupang,ID,-10.1667,123.5833,76.69,84,35,12.46,scattered clouds
541,Progreso,MX,21.2833,-89.6667,94.1,72,87,8.25,overcast clouds
542,Hidalgo,MX,20.5,-99.0,78.64,36,74,14.7,broken clouds
543,Ekhabi,RU,53.5102,142.9671,54.72,95,55,4.52,broken clouds
544,Minbu,MM,20.1833,94.8833,79.12,80,100,7.72,overcast clouds
545,Saint-Pierre,RE,-21.3393,55.4781,68.92,73,0,6.91,clear sky
546,Tarime,TZ,-1.35,34.3667,67.71,66,54,3.27,broken clouds
547,Stepnogorsk,KZ,52.3544,71.8869,63.95,80,4,8.23,clear sky
548,Mtambile,TZ,-5.3833,39.7,74.64,78,64,12.82,broken clouds
549,Fukue,JP,32.6881,128.8419,83.19,85,96,15.48,overcast clouds
550,Port Hedland,AU,-20.3167,118.5667,66.25,34,100,13.8,overcast clouds
551,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,50.59,100,100,6.71,fog
552,Srednekolymsk,RU,67.45,153.6833,63.63,82,88,5.32,light rain
553,Ekibastuz,KZ,51.6667,75.3667,65.84,72,54,4.59,broken clouds
554,Pietermaritzburg,ZA,-29.6168,30.3928,57.69,69,23,3.67,few clouds
555,Arecibo,PR,18.4724,-66.7157,87.01,79,100,5.01,overcast clouds
556,Santiago,CL,-33.4569,-70.6483,69.28,33,0,9.22,clear sky
557,Kasongo-Lunda,CD,-6.4667,16.8167,75.99,20,100,1.57,overcast clouds
558,Lakewood,US,39.7047,-105.0814,95.63,30,0,7.0,clear sky
559,Jasper,US,37.2001,-94.3502,93.11,33,0,10.36,clear sky
560,Luwuk,ID,-0.9516,122.7875,77.36,88,99,1.5,overcast clouds
561,Abu Dhabi,AE,24.4667,54.3667,95.02,79,99,4.61,overcast clouds
562,Jiujiang,CN,29.7333,115.9833,84.87,60,100,3.4,overcast clouds
563,Trojan,PL,53.7897,20.2404,61.75,69,15,5.55,few clouds
564,Ostrov,RU,57.3439,28.3537,58.73,68,96,5.41,overcast clouds
565,Husavik,IS,66.0449,-17.3389,52.61,73,97,5.7,overcast clouds
566,Grand Gaube,MU,-20.0064,57.6608,68.4,68,57,10.0,broken clouds
567,Kokopo,PG,-4.352,152.2633,75.56,83,100,4.14,overcast clouds
568,Safford,US,32.834,-109.7076,85.12,48,0,10.36,clear sky
569,Aksha,RU,50.2814,113.2867,56.16,73,91,4.41,overcast clouds
570,Paamiut,GL,61.994,-49.6678,43.21,93,27,8.01,scattered clouds
571,Luang Prabang,LA,19.8856,102.1347,73.38,100,100,1.43,overcast clouds
572,Les Cayes,HT,18.2,-73.75,88.59,59,0,10.56,clear sky
573,Portland,US,45.5234,-122.6762,84.58,53,20,10.36,few clouds
574,Sungaipenuh,ID,-2.0833,101.3833,67.33,97,95,1.23,overcast clouds
575,Randolph,US,35.7001,-79.8164,88.09,67,40,10.36,scattered clouds
576,Lubao,PH,14.9167,120.55,78.51,89,78,2.46,broken clouds
577,Krasnogorsk,RU,55.8225,37.3181,68.25,56,0,4.47,clear sky
578,Santa Marta,CO,11.2408,-74.199,87.85,74,40,6.91,scattered clouds
579,Mago,RU,53.2514,140.1822,54.52,96,99,2.01,overcast clouds
580,Saint-Raymond,CA,45.467,-73.6095,82.42,66,75,13.8,mist
581,Kirensk,RU,57.7853,108.1119,57.15,72,93,3.13,overcast clouds
582,Zhanakorgan,KZ,43.9098,67.2495,76.64,36,0,7.65,clear sky
583,Whitehorse,CA,60.7161,-135.0538,56.1,82,75,11.5,broken clouds
584,Antalaha,MG,-14.9003,50.2788,66.34,85,16,8.5,few clouds
585,Yumen,CN,40.2833,97.2,80.01,37,0,13.73,clear sky
586,Denham Springs,US,30.4869,-90.9562,83.01,84,75,12.66,haze
587,Santa Lucia,ES,27.9117,-15.5407,67.32,69,40,24.16,scattered clouds
588,Stolin,BY,51.8912,26.846,64.27,78,48,8.55,scattered clouds
589,Coffs Harbour,AU,-30.3,153.1333,56.14,88,100,0.0,moderate rain
590,Tadine,NC,-21.55,167.8833,66.6,63,10,14.18,clear sky
591,Cesis,LV,57.3119,25.2746,62.73,73,98,5.37,overcast clouds
592,Isla Mujeres,MX,21.2311,-86.731,87.17,74,63,11.34,broken clouds
593,Boma,GH,7.0805,-2.1697,72.91,88,85,2.3,overcast clouds
594,Chone,EC,-0.6833,-80.1,87.04,54,93,7.14,overcast clouds
595,Kurilsk,RU,45.2333,147.8833,64.42,98,100,5.57,light rain
596,Agua Buena,PA,7.8167,-80.4,76.77,99,100,2.93,overcast clouds
597,Reyes,BO,-14.3167,-67.3833,84.16,51,20,0.0,few clouds
598,Erzincan,TR,39.75,39.5,78.1,44,40,16.11,scattered clouds
599,Port Blair,IN,11.6667,92.75,81.36,81,100,14.27,overcast clouds
600,Morshyn,UA,49.1565,23.8723,56.43,87,36,1.72,scattered clouds
601,Gobabis,NA,-22.45,18.9667,63.61,12,0,11.18,clear sky
602,Atar,MR,20.5169,-13.0499,102.83,20,100,9.93,overcast clouds
603,Mackay,AU,-21.15,149.2,58.68,83,48,8.32,scattered clouds
604,Coquimbo,CL,-29.9533,-71.3436,55.13,87,75,6.91,broken clouds
605,Klyuchevskiy,RU,53.5317,119.4519,50.74,96,100,1.97,overcast clouds
606,Show Low,US,34.2542,-110.0298,73.15,66,40,9.22,scattered clouds
607,Mpulungu,ZM,-8.7623,31.1141,74.57,41,8,6.44,clear sky
608,Sibolga,ID,1.7427,98.7792,75.15,78,18,3.8,few clouds
609,Taltal,CL,-25.4,-70.4833,59.18,73,99,4.38,overcast clouds
610,Lafiagi,NG,8.8667,5.4167,74.97,94,100,1.59,moderate rain
611,Kidal,ML,18.4411,1.4078,99.43,19,39,5.44,scattered clouds
612,Tautira,PF,-17.7333,-149.15,77.65,77,13,15.3,few clouds
613,Manzhouli,CN,49.6,117.4333,57.65,67,54,3.98,broken clouds
614,Havoysund,NO,70.9963,24.6622,52.03,92,100,37.45,light rain
615,Baghdad,IQ,33.3406,44.4009,94.91,26,0,12.66,clear sky
616,Nelson Bay,AU,-32.7167,152.15,55.99,97,100,3.0,overcast clouds
617,Constitucion,CL,-35.3333,-72.4167,54.9,66,0,8.43,clear sky
618,Porto Velho,BR,-8.7619,-63.9039,89.65,33,0,3.44,clear sky
619,Ostersund,SE,63.1792,14.6357,58.6,77,75,3.44,broken clouds
620,Kailua,US,21.4022,-157.7394,85.98,70,20,16.11,few clouds
621,Tyret Pervaya,RU,53.6703,102.3106,52.45,90,22,2.17,few clouds
622,Novosergiyevka,RU,52.0934,53.6528,67.82,74,100,6.26,overcast clouds
623,Asau,RO,46.4333,26.4,61.72,71,56,5.06,broken clouds
624,Ust-Omchug,RU,61.15,149.6333,53.11,91,99,3.58,light rain
625,Kathmandu,NP,27.7167,85.3167,71.82,88,40,4.61,scattered clouds
626,Denpasar,ID,-8.65,115.2167,80.26,88,40,9.22,scattered clouds
627,Palmerston,AU,-12.486,130.9833,73.38,93,4,3.44,clear sky
628,Boyolangu,ID,-8.1181,111.8935,74.5,95,56,3.11,broken clouds
629,Batemans Bay,AU,-35.7167,150.1833,53.1,75,100,4.7,overcast clouds
630,Cordoba,AR,-31.4135,-64.1811,70.43,39,0,16.11,clear sky
631,Mbanza-Ngungu,CD,-5.25,14.8667,73.96,48,100,4.27,overcast clouds
632,Mahibadhoo,MV,3.7833,72.9667,80.22,82,26,7.83,scattered clouds
633,Kushmurun,KZ,52.4503,64.6311,73.08,48,59,3.89,broken clouds
634,Venado Tuerto,AR,-33.7456,-61.9688,64.76,45,3,12.77,clear sky
635,Richards Bay,ZA,-28.783,32.0377,70.56,72,4,13.31,clear sky
636,Dingle,PH,10.9995,122.6711,75.74,89,75,1.3,broken clouds
637,Samarai,PG,-10.6167,150.6667,78.84,82,98,17.54,overcast clouds
638,Nishihara,JP,26.1842,127.7558,81.68,90,20,6.91,few clouds
639,Shenjiamen,CN,29.9576,122.298,81.59,89,100,15.05,overcast clouds
640,Riviere-Au-Renard,CA,48.9957,-64.3971,73.69,79,100,2.42,overcast clouds
641,Hattiesburg,US,31.3271,-89.2903,91.72,89,100,12.66,light rain
642,Aasiaat,GL,68.7098,-52.8699,37.29,89,97,2.37,overcast clouds
643,Kremenchuk,UA,49.0973,33.4197,72.03,64,100,7.14,light rain
644,Saurimo,AO,-9.6608,20.3916,67.75,19,100,5.21,overcast clouds
645,Capoterra,IT,39.1763,8.9718,78.58,75,0,6.91,clear sky
646,Prince Albert,CA,53.2001,-105.7677,75.15,60,75,10.36,broken clouds
647,Mikolow,PL,50.171,18.9041,63.1,90,67,5.17,broken clouds
648,Reo,BF,12.3167,-2.4667,80.64,75,100,8.41,overcast clouds
649,Yellandu,IN,17.6,80.3333,75.42,91,92,6.06,overcast clouds
650,Aboso,GH,5.3617,-1.9473,74.05,80,92,6.33,overcast clouds
651,Matagami,CA,49.7502,-77.6328,53.71,87,100,12.66,overcast clouds
652,Toyooka,JP,35.5333,134.8333,77.05,92,100,6.29,overcast clouds
653,Bilma,NE,18.6853,12.9164,97.3,9,34,9.26,scattered clouds
654,Opuwo,NA,-18.0607,13.84,68.85,14,0,6.58,clear sky
655,Novichikha,RU,52.204,81.3877,59.29,90,89,3.18,overcast clouds
656,Yelniki,RU,54.6207,43.876,59.92,71,0,6.49,clear sky
657,Baherden,TM,38.4362,57.4316,84.36,24,0,8.08,clear sky
658,Endicott,US,42.0984,-76.0494,86.04,43,0,11.5,clear sky
659,Camocim,BR,-2.9022,-40.8411,82.42,68,31,18.84,scattered clouds
660,Palaikastron,GR,35.2,26.25,75.78,77,0,15.86,clear sky
661,Bonthe,SL,7.5264,-12.505,76.37,88,77,10.27,moderate rain
662,Alyangula,AU,-13.8483,136.4192,69.62,77,29,8.59,scattered clouds
663,Pervomayskoye,RU,43.919,46.7102,81.21,48,1,19.77,clear sky
664,Kyaikkami,MM,16.08,97.5675,76.53,89,100,10.56,overcast clouds
665,Moncton,CA,46.1159,-64.8019,76.05,72,75,8.05,broken clouds
666,Inuvik,CA,68.3499,-133.7218,61.56,55,20,8.05,few clouds
667,San Jose,US,37.3394,-121.895,87.26,56,20,12.66,few clouds
668,Alofi,NU,-19.0595,-169.9187,76.89,83,75,8.05,broken clouds
669,Vrangel,RU,42.7297,133.0839,66.9,87,10,5.26,clear sky
670,Maningrida,AU,-12.0667,134.2667,66.78,93,22,6.67,few clouds
671,San Patricio,US,28.017,-97.5169,98.17,46,100,4.52,overcast clouds
672,Cermik,TR,38.1361,39.4493,86.45,31,0,8.19,clear sky
673,Moose Factory,CA,51.2585,-80.6094,66.18,48,75,14.97,broken clouds
674,Wattegama,LK,6.7989,81.4808,77.74,70,100,2.98,overcast clouds
675,Naze,JP,28.3667,129.4833,79.72,83,100,5.73,overcast clouds
676,Newark,US,40.7357,-74.1724,93.27,38,75,9.22,broken clouds
677,Houma,US,29.5958,-90.7195,84.0,84,40,13.8,scattered clouds
678,Becal,MX,20.45,-90.0333,89.83,48,76,6.82,broken clouds
679,Zhanaozen,KZ,43.3,52.8,83.1,21,0,11.86,clear sky
