City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
265,Aswan,EG,2022-08-11 14:57:48,24.0934,32.907,108.7,14,0,9.22
266,Copacabana,CO,2022-08-11 14:57:48,6.3463,-75.5089,77.0,64,20,4.61
267,Atasu,KZ,2022-08-11 14:57:48,48.6814,71.6433,68.94,57,72,9.84
268,West Wendover,US,2022-08-11 14:57:49,40.7391,-114.0733,71.89,62,95,0.18
269,Spornoye,RU,2022-08-11 14:57:49,50.8448,37.2913,85.62,38,24,14.27
270,Plauen,DE,2022-08-11 14:57:49,50.5,12.1333,83.25,35,70,5.01
271,Nome,US,2022-08-11 14:57:50,64.5011,-165.4064,50.07,87,100,9.22
272,Kranjska Gora,SI,2022-08-11 14:57:50,46.4839,13.7894,79.86,38,35,3.67
273,Zyryanka,RU,2022-08-11 14:57:50,65.75,150.85,61.5,62,100,8.01
274,College,US,2022-08-11 14:57:51,64.8569,-147.8028,50.79,83,0,4.61
275,Bandarbeyla,SO,2022-08-11 14:57:51,9.4942,50.8122,78.3,80,88,27.11
276,Korla,CN,2022-08-11 14:58:51,41.7597,86.1469,91.11,21,95,16.64
277,Plettenberg Bay,ZA,2022-08-11 14:58:52,-34.0527,23.3716,59.85,80,65,4.61
278,Rocha,UY,2022-08-11 14:56:26,-34.4833,-54.3333,60.06,66,0,7.56
279,Severo-Kurilsk,RU,2022-08-11 14:58:53,50.6789,156.125,57.25,89,100,8.46
280,Ponta Do Sol,PT,2022-08-11 14:58:53,32.6667,-17.1,77.13,69,54,5.97
281,Vao,NC,2022-08-11 14:58:53,-22.6667,167.4833,68.22,57,1,18.16
282,San Felipe,VE,2022-08-11 14:58:54,10.3399,-68.7425,88.03,48,56,6.17
283,Pandan Niog,PH,2022-08-11 14:58:54,6.2282,120.5631,83.88,72,60,4.76
284,Adre,TD,2022-08-11 14:58:54,13.4667,22.2,83.73,60,94,5.41
285,Marawi,PH,2022-08-11 14:58:55,7.9986,124.2928,69.06,88,30,1.57
286,Marystown,CA,2022-08-11 14:58:55,47.1666,-55.1483,61.0,76,95,11.21
287,Jadu,LY,2022-08-11 14:58:55,31.953,12.0261,90.63,24,0,11.01
288,Waipawa,NZ,2022-08-11 14:58:56,-41.4122,175.5153,38.88,86,90,2.48
289,Kahului,US,2022-08-11 14:58:56,20.8947,-156.47,79.84,80,56,10.0
290,Soyo,AO,2022-08-11 14:58:57,-6.1349,12.3689,74.21,70,75,8.66
291,Veraval,IN,2022-08-11 14:57:52,20.9,70.3667,80.98,89,100,22.77
292,Cedar City,US,2022-08-11 14:58:57,37.6775,-113.0619,68.4,70,99,1.21
293,Caohai,CN,2022-08-11 14:58:58,26.8661,104.2841,59.41,95,89,2.66
294,Agbor,NG,2022-08-11 14:58:58,6.2518,6.1934,77.2,91,100,7.47
295,Manokwari,ID,2022-08-11 14:58:58,-0.8667,134.0833,77.9,80,79,4.61
296,Morant Bay,JM,2022-08-11 14:58:59,17.8815,-76.4093,90.72,66,0,9.64
297,Rampur Hat,IN,2022-08-11 14:58:59,24.1667,87.7833,79.02,87,98,4.7
298,Caravelas,BR,2022-08-11 14:58:59,-17.7125,-39.2481,84.29,39,85,7.78
299,Walvis Bay,NA,2022-08-11 14:54:29,-22.9575,14.5053,56.08,51,9,10.76
300,Krasnoselkup,RU,2022-08-11 14:59:00,65.7,82.4667,56.7,51,100,3.94
301,Ilulissat,GL,2022-08-11 14:59:00,69.2167,-51.1,35.01,97,100,4.85
302,Nanortalik,GL,2022-08-11 14:59:01,60.1432,-45.2371,46.15,90,92,6.76
303,Darnah,LY,2022-08-11 14:59:01,32.767,22.6367,83.03,61,0,20.69
304,Vavozh,RU,2022-08-11 14:59:01,56.7751,51.931,65.14,67,92,4.07
305,Brae,GB,2022-08-11 14:59:02,60.3964,-1.353,55.92,93,100,15.41
306,Panzhihua,CN,2022-08-11 14:59:03,26.5851,101.7128,76.64,75,98,4.0
307,Visavadar,IN,2022-08-11 14:59:03,21.3833,70.6833,78.33,95,100,15.48
308,Saint Anthony,US,2022-08-11 14:57:25,45.0205,-93.218,73.92,66,42,1.01
309,Betare Oya,CM,2022-08-11 14:59:04,5.6,14.0833,68.5,97,100,4.81
310,Esperance,AU,2022-08-11 14:59:04,-33.8667,121.9,55.18,71,93,9.31
311,Ejido,VE,2022-08-11 14:59:05,8.5514,-71.2375,77.86,57,42,6.31
312,San Pedro,PH,2022-08-11 14:59:06,14.35,121.0167,80.35,86,100,2.3
313,Chifeng,CN,2022-08-11 14:59:06,42.2683,118.9636,69.73,51,25,1.01
314,Copiapo,CL,2022-08-11 14:59:07,-27.3667,-70.3333,49.69,41,100,3.96
315,Bathsheba,BB,2022-08-11 14:59:07,13.2167,-59.5167,86.61,74,40,14.97
316,Xining,CN,2022-08-11 14:54:11,36.6167,101.7667,68.95,84,100,1.48
317,Doha,QA,2022-08-11 14:56:49,25.2867,51.5333,98.58,59,89,8.05
318,Villa Del Rosario,CO,2022-08-11 14:59:08,7.8339,-72.4742,86.38,42,20,16.11
319,Sakaraha,MG,2022-08-11 14:59:09,-22.9,44.5333,73.67,25,0,3.06
320,Hanzhong,CN,2022-08-11 14:59:09,33.0728,107.0303,81.52,68,10,3.85
321,Nuuk,GL,2022-08-11 15:00:10,64.1835,-51.7216,45.91,78,18,8.52
322,Coahuayana,MX,2022-08-11 15:00:11,18.7333,-103.6833,83.5,67,100,0.98
323,Tual,ID,2022-08-11 14:55:50,-5.6667,132.75,80.17,82,73,12.84
324,New Norfolk,AU,2022-08-11 15:00:12,-42.7826,147.0587,47.7,83,100,2.28
325,Teluk Nibung,ID,2022-08-11 15:00:13,3.001,99.8164,79.16,89,95,2.82
326,Poum,NC,2022-08-11 15:00:14,-20.2333,164.0167,69.46,60,47,11.34
327,Yuanping,CN,2022-08-11 15:00:14,38.7153,112.7575,72.01,90,0,0.54
328,Yerbogachen,RU,2022-08-11 15:00:16,61.2767,108.0108,55.72,95,15,5.03
329,Ngunguru,NZ,2022-08-11 15:00:17,-35.6167,174.5,48.38,80,10,10.02
330,Faya,SA,2022-08-11 15:00:18,18.3851,42.4509,73.8,56,98,2.95
331,Sao Joao Da Barra,BR,2022-08-11 14:55:43,-21.6403,-41.0511,77.09,41,84,7.11
332,Oxford,GB,2022-08-11 15:00:19,51.7522,-1.256,92.19,29,0,8.05
333,Valentin Gomez Farias,MX,2022-08-11 15:00:19,28.2167,-106.5833,70.93,59,18,4.97
334,Moose Factory,CA,2022-08-11 15:00:19,51.2585,-80.6094,60.96,47,46,13.06
335,Kayseri,TR,2022-08-11 15:00:20,38.737,35.4968,87.82,27,40,12.66
336,Coihaique,CL,2022-08-11 15:00:21,-45.5752,-72.0662,39.42,99,100,4.68
337,Hemsedal,NO,2022-08-11 15:00:22,60.8629,8.5534,69.15,45,32,16.28
338,Turki,RU,2022-08-11 15:00:23,51.987,43.2731,66.52,78,100,5.75
339,Morondava,MG,2022-08-11 15:00:24,-20.2833,44.2833,75.02,73,0,11.32
340,Fallon,US,2022-08-11 15:00:25,39.4735,-118.7774,76.44,30,30,3.02
341,Kozulka,UA,2022-08-11 15:00:25,50.0351,23.797,70.34,47,58,10.63
342,Awbari,LY,2022-08-11 15:00:26,26.5921,12.7805,98.94,12,0,15.57
343,Maragogi,BR,2022-08-11 15:00:26,-9.0122,-35.2225,80.31,70,82,10.83
344,Klyuchi,RU,2022-08-11 15:00:27,52.2667,79.1667,66.02,76,74,7.11
345,Sibenik,HR,2022-08-11 15:00:28,43.7272,15.9058,89.26,37,69,8.99
346,Acarau,BR,2022-08-11 15:00:29,-2.8856,-40.12,87.4,54,79,14.52
347,Praia Da Vitoria,PT,2022-08-11 15:00:29,38.7333,-27.0667,75.76,81,100,8.12
348,Ambilobe,MG,2022-08-11 15:00:30,-13.2,49.05,73.8,58,19,6.24
349,Erzin,TR,2022-08-11 15:00:31,36.9559,36.2,81.03,80,60,10.04
350,The Valley,AI,2022-08-11 15:00:31,18.217,-63.0578,86.09,72,100,16.28
351,Emba,KZ,2022-08-11 15:00:32,48.8264,58.1442,86.49,24,6,8.75
352,Port Hardy,CA,2022-08-11 14:56:03,50.6996,-127.4199,57.38,100,100,2.3
353,Anadyr,RU,2022-08-11 15:00:33,64.75,177.4833,56.5,72,100,4.72
354,Tomatlan,MX,2022-08-11 15:00:33,19.9333,-105.25,79.66,77,100,2.44
355,Sao Filipe,CV,2022-08-11 15:00:33,14.8961,-24.4956,80.69,67,2,15.23
356,Evensk,RU,2022-08-11 15:00:34,61.95,159.2333,51.76,99,100,7.16
357,Calama,CL,2022-08-11 15:00:34,-22.4667,-68.9333,70.83,5,0,2.95
358,Carauari,BR,2022-08-11 15:00:35,-4.8828,-66.8958,85.68,51,74,4.68
359,Nova Venecia,BR,2022-08-11 15:01:36,-18.7106,-40.4006,82.69,23,100,4.79
360,Porto Novo,BJ,2022-08-11 15:00:31,6.4965,2.6036,81.57,64,100,12.17
361,Sabha,LY,2022-08-11 15:01:36,27.0377,14.4283,98.47,12,0,12.46
362,Meadow Lake,US,2022-08-11 15:01:37,34.8014,-106.5436,75.67,64,69,4.12
363,Sobolevo,RU,2022-08-11 14:57:41,54.4299,31.8996,71.92,61,0,7.38
364,Wanning,CN,2022-08-11 15:00:38,18.8003,110.3967,80.15,89,100,2.98
365,Chicama,PE,2022-08-11 15:01:38,-7.8447,-79.1469,68.18,68,23,5.61
366,Katobu,ID,2022-08-11 15:01:38,-4.9408,122.5276,74.53,96,94,4.23
367,Sao Raimundo Nonato,BR,2022-08-11 15:01:39,-9.0153,-42.6994,95.4,17,0,4.29
368,Lorengau,PG,2022-08-11 15:01:23,-2.0226,147.2712,80.35,77,33,3.0
369,Balkhash,KZ,2022-08-11 15:01:39,46.844,74.9804,74.17,48,59,15.88
370,Flinders,AU,2022-08-11 15:01:39,-34.5833,150.8552,58.05,81,100,4.0
371,Farmington,US,2022-08-11 15:01:40,36.7281,-108.2187,78.21,48,0,8.99
372,Banda Aceh,ID,2022-08-11 15:01:40,5.5577,95.3222,79.74,78,88,12.01
373,Perkata,HU,2022-08-11 15:01:41,47.047,18.7873,81.52,20,30,11.43
374,Requena,ES,2022-08-11 15:01:41,39.4883,-1.1004,85.78,19,0,9.73
375,Grong,NO,2022-08-11 15:01:41,64.4654,12.3149,58.28,59,70,15.37
376,Haines Junction,CA,2022-08-11 15:01:42,60.7522,-137.5108,48.13,92,100,0.67
377,Atambua,ID,2022-08-11 15:01:42,-9.1061,124.8925,71.92,88,34,4.97
378,Saint-Paul,RE,2022-08-11 15:01:42,-21.0096,55.2707,69.91,70,28,5.66
379,Codajas,BR,2022-08-11 15:01:43,-3.8367,-62.0569,91.0,41,86,5.44
380,Luanda,AO,2022-08-11 15:00:02,-8.8368,13.2343,72.1,75,5,13.4
381,Meulaboh,ID,2022-08-11 15:01:43,4.1363,96.1285,78.62,80,89,1.48
382,Mayo,US,2022-08-11 15:01:44,38.8876,-76.5119,80.71,78,100,5.99
383,Necochea,AR,2022-08-11 15:01:44,-38.5473,-58.7368,56.07,57,0,19.42
384,Bafq,IR,2022-08-11 15:01:44,31.6128,55.4107,93.9,13,0,20.51
385,Praya,CV,2022-08-11 15:01:45,14.9215,-23.5087,81.48,68,6,13.73
386,Nago,JP,2022-08-11 15:01:45,26.5881,127.9761,82.45,83,100,5.5
387,Belaya Gora,RU,2022-08-11 15:01:45,68.5333,146.4167,55.6,77,86,12.26
388,Skibotn,NO,2022-08-11 15:01:46,69.3913,20.2679,50.79,93,100,12.3
389,Kieta,PG,2022-08-11 15:01:46,-6.2167,155.6333,78.4,82,100,2.44
390,Kasongo-Lunda,CD,2022-08-11 15:01:47,-6.4667,16.8167,98.11,9,78,4.97
391,Port Elizabeth,ZA,2022-08-11 15:01:47,-33.918,25.5701,66.09,79,100,5.99
392,La Ronge,CA,2022-08-11 15:01:47,55.1001,-105.2842,66.25,56,0,8.16
393,Bahir Dar,ET,2022-08-11 15:00:24,11.5936,37.3908,62.65,90,100,2.06
394,Havre-Saint-Pierre,CA,2022-08-11 15:01:48,50.2334,-63.5986,64.4,82,85,7.16
395,Bongandanga,CD,2022-08-11 15:01:48,1.5,21.05,87.4,50,100,3.62
396,Isabela,PH,2022-08-11 15:01:49,6.7085,121.9711,79.14,83,74,1.03
397,Le Port,RE,2022-08-11 15:01:49,-20.9373,55.2919,69.8,69,23,8.34
398,Guarapari,BR,2022-08-11 15:01:49,-20.6667,-40.4975,78.89,38,97,12.77
399,Qaqortoq,GL,2022-08-11 15:01:50,60.7167,-46.0333,45.9,92,90,4.21
400,Bilibino,RU,2022-08-11 15:01:50,68.0546,166.4372,58.14,83,100,1.16
401,Shache,CN,2022-08-11 15:01:50,38.4167,77.2406,87.46,36,82,3.22
402,Rosa Zarate,EC,2022-08-11 15:01:51,0.3333,-79.4667,74.84,79,98,5.44
403,Fuerte Olimpo,PY,2022-08-11 15:01:51,-21.0415,-57.8738,71.19,35,0,4.83
404,Ferme-Neuve,CA,2022-08-11 15:01:52,46.7001,-75.4493,67.08,55,30,9.26
405,Sabang,ID,2022-08-11 15:01:52,5.8933,95.3214,82.85,73,98,19.6
406,Trinidad,BO,2022-08-11 14:59:39,-14.8333,-64.9,69.78,56,0,8.05
407,Cidreira,BR,2022-08-11 15:02:53,-30.1811,-50.2056,62.58,64,0,2.21
408,Rio Gallegos,AR,2022-08-11 14:58:02,-51.6226,-69.2181,33.85,93,75,8.05
409,San Andres,CO,2022-08-11 15:02:53,12.5847,-81.7006,80.98,84,100,18.23
410,Paamiut,GL,2022-08-11 15:02:53,61.994,-49.6678,43.57,92,84,0.96
411,Pell City,US,2022-08-11 15:02:13,33.5862,-86.2861,82.08,86,100,3.0
412,Bulgan,MN,2022-08-11 15:02:54,48.8125,103.5347,59.31,82,93,1.88
413,Luang Prabang,LA,2022-08-11 15:02:54,19.8856,102.1347,73.44,100,100,1.36
414,Kimbe,PG,2022-08-11 15:02:55,-5.5502,150.1429,75.31,94,95,2.93
415,Port Blair,IN,2022-08-11 15:02:55,11.6667,92.75,81.75,80,100,11.39
416,Shirgaon,IN,2022-08-11 15:02:55,19.7,72.7,81.05,85,100,26.17
417,Basar,IN,2022-08-11 15:02:56,27.9833,94.6667,75.25,97,96,0.92
418,Zhangzhou,CN,2022-08-11 15:02:56,24.5133,117.6556,78.84,85,0,1.92
419,Atikokan,CA,2022-08-11 14:59:16,48.7555,-91.6216,66.27,40,0,2.55
420,Tiarei,PF,2022-08-11 15:02:57,-17.5333,-149.3333,71.62,75,3,10.38
421,Aklavik,CA,2022-08-11 15:02:57,68.2191,-135.0107,51.87,64,87,4.56
422,Wladyslawowo,PL,2022-08-11 15:00:30,54.7909,18.4009,77.94,55,28,8.32
423,Novo Lino,BR,2022-08-11 15:02:57,-8.915,-35.6467,78.64,77,67,8.48
424,Cuamba,MZ,2022-08-11 15:02:58,-14.8031,36.5372,81.84,28,40,4.27
425,Mahayag,PH,2022-08-11 15:02:58,8.1183,123.4455,75.74,95,48,0.63
426,Guangyuan,CN,2022-08-11 15:02:58,32.442,105.823,80.38,84,17,3.78
427,Hailar,CN,2022-08-11 15:02:59,49.2,119.7,58.39,65,60,5.5
428,Hamilton,US,2022-08-11 15:01:54,39.1834,-84.5333,79.75,71,0,1.01
429,Berlevag,NO,2022-08-11 15:02:59,70.8578,29.0864,58.95,63,40,19.57
430,Mwense,ZM,2022-08-11 15:03:00,-10.3845,28.698,86.81,14,31,8.28
431,Tacuarembo,UY,2022-08-11 15:01:13,-31.7333,-55.9833,57.87,65,0,7.56
432,Zaraza,VE,2022-08-11 15:03:04,9.3503,-65.3245,86.9,62,99,1.5
433,Codrington,AU,2022-08-11 15:03:05,-38.2667,141.9667,46.2,68,100,5.03
434,Lompoc,US,2022-08-11 15:01:33,34.6391,-120.4579,57.92,98,100,8.05
435,Bubaque,GW,2022-08-11 15:03:06,11.2833,-15.8333,81.66,79,98,13.42
436,Ostrovnoy,RU,2022-08-11 15:03:06,68.0531,39.5131,57.63,84,100,12.5
437,Phan Thiet,VN,2022-08-11 15:03:07,10.9333,108.1,77.02,89,97,6.29
438,Wuda,CN,2022-08-11 15:03:08,39.4994,106.7117,82.96,61,3,15.57
439,Basudebpur,IN,2022-08-11 15:03:08,21.1353,86.7386,76.93,93,100,6.44
440,Ciudad Bolivar,VE,2022-08-11 15:03:08,8.1222,-63.5497,88.0,60,35,1.1
441,Abadzekhskaya,RU,2022-08-11 15:03:09,44.3939,40.2214,78.8,71,51,2.64
442,Marang,MY,2022-08-11 15:03:09,5.2056,103.2059,81.41,83,80,2.86
443,Bonthe,SL,2022-08-11 15:03:10,7.5264,-12.505,78.78,81,100,14.09
444,Southbridge,US,2022-08-11 15:00:08,42.0751,-72.0334,77.36,79,100,3.85
445,Rosetta,EG,2022-08-11 15:00:54,31.4044,30.4164,82.18,60,0,11.45
446,Fuxin,CN,2022-08-11 15:00:32,42.0156,121.6589,71.87,61,2,2.8
447,Vardo,NO,2022-08-11 15:03:11,70.3705,31.1107,53.58,82,75,18.41
448,Hualmay,PE,2022-08-11 15:03:11,-11.0964,-77.6139,65.19,73,37,7.05
449,Las Lomas,PA,2022-08-11 15:03:12,8.4333,-82.4,79.59,87,100,1.01
450,Dauphin,CA,2022-08-11 15:03:12,51.1494,-100.0502,62.74,82,0,2.3
451,Sal Rei,CV,2022-08-11 15:03:13,16.1833,-22.9167,84.4,70,75,17.27
452,Pinega,RU,2022-08-11 15:03:13,64.7001,43.3936,69.44,59,100,13.18
453,Yiyang,CN,2022-08-11 15:03:13,28.5892,112.3283,87.51,54,100,7.14
454,Ouesso,CG,2022-08-11 15:02:59,1.6136,16.0517,88.27,49,100,2.59
455,Itarema,BR,2022-08-11 15:04:14,-2.9248,-39.9167,87.75,53,79,15.41
456,Tilichiki,RU,2022-08-11 15:04:15,60.4667,166.1,51.55,95,100,4.25
457,Moyo,UG,2022-08-11 15:04:15,3.6609,31.7247,67.33,92,100,3.51
458,Axim,GH,2022-08-11 15:04:15,4.8699,-2.2405,78.96,72,100,10.2
459,Fukue,JP,2022-08-11 15:04:16,32.6881,128.8419,83.19,86,100,12.46
460,San Vicente,AR,2022-08-11 15:04:16,-26.6167,-54.1333,62.08,50,0,3.51
461,Ust-Ilimsk,RU,2022-08-11 15:04:16,58.0006,102.6619,56.62,89,15,1.77
462,Alexandria,EG,2022-08-11 15:01:15,31.2156,29.9553,83.5,55,0,9.55
463,Liverpool,GB,2022-08-11 15:04:17,53.4106,-2.9779,91.74,44,0,11.5
464,Gavrilovka Vtoraya,RU,2022-08-11 15:04:17,52.877,42.7663,82.36,44,28,10.29
465,Tateyama,JP,2022-08-11 15:04:18,34.9833,139.8667,80.1,88,67,21.61
466,Andra,RU,2022-08-11 15:04:18,62.5147,65.8878,57.4,96,100,14.18
467,Sebring,US,2022-08-11 15:00:04,27.4956,-81.4409,87.75,76,40,9.22
468,Santa Maria,BR,2022-08-11 15:04:19,-29.6842,-53.8069,60.55,63,0,5.95
469,Shillong,IN,2022-08-11 15:04:19,25.5689,91.8831,63.57,98,47,4.65
470,Staryy Nadym,RU,2022-08-11 15:04:20,65.6118,72.6842,62.11,57,100,4.21
471,Iberia,US,2022-08-11 15:04:20,29.9502,-91.7507,82.4,78,0,6.91
472,Barcelona,ES,2022-08-11 14:59:51,41.3888,2.159,98.8,53,0,12.66
473,Fort Saint James,CA,2022-08-11 15:04:21,54.4333,-124.25,64.26,54,3,0.98
474,Porto Walter,BR,2022-08-11 15:04:21,-8.2686,-72.7439,79.99,52,38,3.53
475,Uvat,RU,2022-08-11 15:04:21,59.1433,68.8953,67.08,63,8,6.64
476,Kibala,TD,2022-08-11 15:04:22,9.1104,18.3463,73.42,94,100,3.94
477,Contai,IN,2022-08-11 15:04:22,21.7786,87.7536,78.69,90,100,8.08
478,Grootfontein,NA,2022-08-11 15:04:22,-19.5667,18.1167,81.91,7,0,4.03
479,Pedana,IN,2022-08-11 15:04:23,16.2667,81.1667,87.98,67,98,8.57
480,Miraflores,MX,2022-08-11 15:04:23,19.2167,-98.8083,63.97,76,100,2.89
481,Turayf,SA,2022-08-11 15:04:24,31.6725,38.6637,94.78,20,0,15.46
482,Aitape,PG,2022-08-11 15:04:24,-3.1374,142.3475,77.2,87,87,3.06
483,Dwarka,IN,2022-08-11 15:04:25,22.2394,68.9678,83.21,84,100,3.11
484,Mogadishu,SO,2022-08-11 15:00:10,2.0371,45.3438,76.37,81,12,19.46
485,Henderson,US,2022-08-11 15:04:25,36.0397,-114.9819,89.17,50,0,0.0
486,Rawson,AR,2022-08-11 15:04:26,-43.3002,-65.1023,54.54,45,17,9.15
487,Neiafu,TO,2022-08-11 15:04:26,-18.65,-173.9833,75.88,94,75,9.22
488,Manavalakurichi,IN,2022-08-11 15:04:27,8.1333,77.3,79.21,82,71,12.15
489,Bajil,YE,2022-08-11 15:04:27,15.0584,43.2851,89.56,61,99,13.13
490,Namibe,AO,2022-08-11 15:04:27,-15.1961,12.1522,67.39,75,53,10.16
491,Usolye,RU,2022-08-11 15:04:28,59.4268,56.6808,57.43,67,100,7.78
492,Pochutla,MX,2022-08-11 15:04:28,15.7432,-96.4661,84.81,81,100,1.28
493,Castanos,MX,2022-08-11 15:04:28,26.7833,-101.4167,84.34,50,9,3.44
494,Nenjiang,CN,2022-08-11 15:04:29,49.1833,125.2167,55.6,88,18,3.18
495,Lovozero,RU,2022-08-11 15:04:29,68.005,35.0117,61.95,64,12,16.31
496,Muros,ES,2022-08-11 15:04:30,42.7762,-9.0603,76.08,61,88,5.84
497,Sao Domingos,BR,2022-08-11 15:05:30,-13.3983,-46.3183,90.68,23,53,3.06
498,Laem Sing,TH,2022-08-11 15:05:30,12.4816,102.0738,82.15,86,100,11.32
499,Khasan,RU,2022-08-11 15:05:31,42.4308,130.6434,69.62,86,93,3.83
500,Ayame,CI,2022-08-11 15:05:31,5.6083,-3.1563,83.05,57,99,6.17
501,Sangar,RU,2022-08-11 15:05:31,63.9242,127.4739,57.7,91,6,1.32
502,Basco,PH,2022-08-11 15:05:32,20.4487,121.9702,83.61,74,10,2.39
503,Monchegorsk,RU,2022-08-11 15:05:32,67.9397,32.8739,60.6,67,33,16.13
504,Rauma,FI,2022-08-11 15:05:32,61.1272,21.5113,68.04,71,96,5.55
505,Sao Raimundo Das Mangabeiras,BR,2022-08-11 15:05:33,-7.0219,-45.4811,97.18,19,3,6.42
506,Jieshi,CN,2022-08-11 15:05:33,22.8134,115.8257,81.84,80,56,8.12
507,Celestun,MX,2022-08-11 15:05:34,20.8667,-90.4,76.15,84,100,8.05
508,San Cristobal,VE,2022-08-11 15:05:34,7.7669,-72.225,84.38,43,18,8.01
509,Yafran,LY,2022-08-11 15:05:34,32.0633,12.5286,89.13,28,0,12.21
510,Saint-Pierre,RE,2022-08-11 15:05:35,-21.3393,55.4781,69.48,66,40,16.11
511,Shirokiy,RU,2022-08-11 15:05:35,49.758,129.523,53.82,94,13,5.7
512,Tutoia,BR,2022-08-11 15:05:36,-2.7619,-42.2744,85.91,55,64,13.6
513,Vega De Alatorre,MX,2022-08-11 15:05:36,20.0333,-96.6333,82.56,68,23,5.77
514,Tongren,CN,2022-08-11 15:05:36,27.7172,109.1853,80.56,78,76,4.07
515,Kitui,KE,2022-08-11 15:05:37,-1.367,38.0106,68.23,64,93,13.56
516,Jefferson City,US,2022-08-11 15:03:17,38.5767,-92.1735,79.92,73,0,0.0
517,Riyadh,SA,2022-08-11 15:04:36,24.6877,46.7219,109.54,10,80,16.26
518,Sao Luis Do Quitunde,BR,2022-08-11 15:05:37,-9.3183,-35.5611,81.84,77,69,8.05
519,Saint Peter,BB,2022-08-11 15:05:38,13.25,-59.6167,86.56,74,12,10.47
520,Nuevo Progreso,MX,2022-08-11 15:05:38,23.1667,-97.95,88.9,50,12,5.99
521,Puerto Escondido,MX,2022-08-11 15:00:42,15.85,-97.0667,79.03,81,100,2.21
522,Pyaozerskiy,RU,2022-08-11 15:05:38,65.8333,31.1667,66.27,60,5,14.9
523,Jahazpur,IN,2022-08-11 15:05:39,25.6167,75.2833,81.01,80,100,10.96
524,Takoradi,GH,2022-08-11 15:05:39,4.8845,-1.7554,79.99,70,100,14.16
525,Hashtgerd,IR,2022-08-11 15:05:40,35.9642,50.6858,89.82,25,0,4.54
526,Ozernovskiy,RU,2022-08-11 15:05:40,51.5,156.5167,57.69,85,100,2.68
527,Grindavik,IS,2022-08-11 15:05:40,63.8424,-22.4338,52.27,76,75,14.97
528,Tevaitoa,PF,2022-08-11 15:05:41,-16.7833,-151.5,77.27,76,18,9.66
529,Tezu,IN,2022-08-11 15:05:41,27.9167,96.1667,81.12,87,95,3.02
